ID                                                 Maquina                                                                                              saccod1 alto        ventana     FechaInicio            FechaFin               TotalOrdenes TotalHorasProgPrep     TotalHorasProgProd     HorasReales                             DiferenciaTotalHoras
-------------------------------------------------- ---------------------------------------------------------------------------------------------------- ------- ----------- ----------- ---------------------- ---------------------- ------------ ---------------------- ---------------------- --------------------------------------- ----------------------
14294                                              201                                                                                                  31      0           0           45513.4046990741       45513.6906828704       297          10.3125                16.98125               6.863611                                -20.430139
14286                                              201                                                                                                  247     0           0           45513.6906828704       45520.6941550926       728          10.8333333333333       11.123425931706        168.083333                              146.126573734961
14218                                              201                                                                                                  660     0           0           45516.2548611111       45516.3940277778       210          7.35416666666665       9.04166666666667       3.340000                                -13.0558333333333
14221                                              201                                                                                                  660     0           0           45516.3940393519       45516.4602662037       98           3.60694444444444       2.68333333333333       1.589166                                -4.70111177777778
14279                                              201                                                                                                  484     0           0           45517.3413657407       45517.7310300926       780          56.8749999999997       94.5208333333338       9.352222                                -142.043611333333
14222                                              201                                                                                                  660     0           0           45517.7310300926       45519.292962963        704          25.6921296328786       35.8834259409379       37.486388                               -24.0891675738166
14284                                              201                                                                                                  12      0           0           45518.2695833333       45518.7652546296       220          16.2555555555555       6.44722222222222       11.896111                               -10.8066667777778
14285                                              201                                                                                                  12      0           0           45518.7652546296       45518.7993981481       132          6.34791666666668       0.779166666666666      0.819444                                -6.30763933333335
14223                                              201                                                                                                  660     0           0           45519.292974537        45519.3240277778       72           2.3125                 1.675                  0.745555                                -3.241945
14219                                              201                                                                                                  660     0           0           45519.3240277778       45519.3969675926       270          11.0625                13.5625                1.750555                                -22.874445
14280                                              201                                                                                                  666     0           0           45519.3969675926       45519.5495486111       172          12.5416666666667       8.33125000000001       3.661666                                -17.2112506666667
14189                                              201                                                                                                  602     0           0           45519.5495486111       45519.6836921296       105          4.80326388985704       1.96875                3.219444                                -3.55256988985704
14224                                              201                                                                                                  470     0           0           45519.6836921296       45519.8470138889       222          10.7916666666667       24.1527777777777       3.920000                                -31.0244444444444
14291                                              201                                                                                                  352     0           0           45519.8470138889       45520.3970949074       176          10.1444444444444       7.85277777777779       13.201666                               -4.79555622222223
14307                                              201                                                                                                  447     0           0           45520.3971064815       45520.5593055556       45           4.6875                 1.25                   3.892777                                -2.044723
14290                                              201                                                                                                  546     0           0           45520.6941550926       45523.2933333333       1368         40.3749999999997       119.779166666667       62.380000                               -97.7741666666669
14289                                              201                                                                                                  388/2   0           0           45523.2933333333       45523.4920023148       172          10.75                  9.10763888888887       4.768055                                -15.0895838888889
14282                                              201                                                                                                  767     0           0           45523.4920138889       45523.674375           96           7.33333333333334       3.42222222222222       4.376666                                -6.37888955555556
14281                                              201                                                                                                  652     0           0           45523.674375           45524.4571759259       2250         60.9374999999995       175.424479133327       18.786944                               -217.575035133326
14306                                              201                                                                                                  481     0           0           45524.4571759259       45525.4359143519       586          30.5208333333333       18.9229166666667       23.490000                               -25.95375
14315                                              201                                                                                                  541     0           0           45525.4359143519       45525.5988425926       65           6.77083333333334       3.38541666666667       3.910277                                -6.24597300000001
14256                                              201                                                                                                  341     0           0           45526.2583333333       45526.3908796296       145          8.27708333333334       4.0076388888889        3.181111                                -9.10361122222223
14257                                              201                                                                                                  341     0           0           45526.3908796296       45526.4637268518       105          4.06875                5.43958333333334       1.748333                                -7.76000033333334
14308                                              201                                                                                                  548     0           0           45526.4637268518       45526.7951388889       455          9.47916666666667       40.7604166666667       7.954166                                -42.2854173333333
14295                                              201                                                                                                  665     0           0           45526.7951388889       45526.8678587963       36           2.25                   0.3375                 1.745277                                -0.842223
14296                                              201                                                                                                  705     0           0           45527.25625            45527.296400463        141          10.7708333333333       0.783333333333332      0.963888                                -10.5902786666667
14314                                              201                                                                                                  6       0           0           45527.296412037        45527.5208680556       252          9.59583333333335       9.50833333333333       5.387222                                -13.7169446666667
14313                                              201                                                                                                  6       0           0           45527.5208680556       45527.5595601852       50           1.65972222222222       1.05555555555556       0.928611                                -1.78666677777778
14309                                              201                                                                                                  481     0           0           45527.5595601852       45530.6846180556       1628         41.8493981495916       71.0742594596101       75.001388                               -37.9222696092017
14255                                              201                                                                                                  385     0           0           45528.2694444444       45528.4019791667       56           3.61666666666666       1.3125                 3.181111                                -1.74805566666666
14250                                              201                                                                                                  412     0           0           45530.4511458333       45530.5680787037       120          7.31666666666667       5.89999999999999       2.806388                                -10.4102786666667
14249                                              201                                                                                                  412     0           0           45530.5680787037       45530.5909027778       60           3.85416666666666       1.375                  0.548055                                -4.68111166666666
14273                                              201                                                                                                  468     0           0           45530.6846180556       45531.4268981482       720          26.2798611148125       13.4166666666667       17.814722                               -21.8818057814792
14318                                              201                                                                                                  769     0           0           45531.4268981482       45531.5681018519       22           2.29166666666667       0.06875                3.388888                                1.02847133333333
14288                                              201                                                                                                  557     0           0           45531.5681018519       45531.7134722222       336          10                     8.26666666666669       3.488611                                -14.7780556666667
14252                                              201                                                                                                  385     0           0           45531.7134837963       45531.8317013889       40           2.38194444444444       1.68055555555555       2.837222                                -1.225278
14253                                              201                                                                                                  385     0           0           45531.8320486111       45531.8657175926       76           2.67847222222222       1.62291666666667       0.808333                                -3.49305588888889
14251                                              201                                                                                                  385     0           0           45532.2555439815       45532.285162037        44           2.50555555555556       1.22986111111111       0.710555                                -3.02486166666667
14254                                              201                                                                                                  385     0           0           45532.285162037        45532.3123263889       40           1.28472222222222       0.5625                 0.652222                                -1.19500022222222
14287                                              201                                                                                                  37      0           0           45533.4753472222       45533.6255671296       448          18.6498148178203       16.1777777777778       3.605277                                -31.2223155955981
14261                                              201                                                                                                  615     0           0           45533.6255671296       45533.7488657407       76           5.18541666666666       5.15902777777779       2.959166                                -7.38527844444445
14262                                              201                                                                                                  615     0           0           45533.7488773148       45533.8008333333       35           1.73055555555556       1.1375                 1.246944                                -1.62111155555556
14241                                              201                                                                                                  271     0           0           45533.8009027778       45538.6785532407       450          13.0625                24.5124999933906       117.063333                              79.4883330066093
14258                                              201                                                                                                  411     0           0           45534.5243981481       45534.6337384259       145          8.15625                4.35000000000001       2.624166                                -9.882084
14259                                              201                                                                                                  411     0           0           45534.6337384259       45534.6604976852       55           2.94861111111111       1.33680555555555       0.642500                                -3.64291666666666
14260                                              201                                                                                                  411     0           0           45534.6604976852       45534.6843287037       24           1.45                   0.191666666666667      0.571666                                -1.07000066666667
14328                                              201                                                                                                  492     0           0           45534.6843287037       45537.3015625          621          7.18750000000002       41.6875                62.813611                               13.938611
14317                                              201                                                                                                  405     0           0           45537.3015625          45537.4922569444       132          7.21874999999999       4.26250000000001       4.576666                                -6.904584
14316                                              201                                                                                                  405     0           0           45537.4922569444       45537.604525463        93           8.07291666666666       4.00416666666667       2.694722                                -9.38236133333334
14240                                              201                                                                                                  360     0           0           45537.604525463        45537.7298263889       28           2.33333333333333       0.957638888888888      3.007222                                -0.283750222222222
14243                                              201                                                                                                  271     0           0           45537.7298263889       45538.5443981482       760          28.2888888949286       85.6715277802718       19.549722                               -94.4106946752004
14242                                              201                                                                                                  271     0           0           45538.6785532407       45538.7927430556       122          8.89583333333334       5.46458333333333       2.740833                                -11.6195836666667
14310                                              201                                                                                                  344     0           0           45538.7927430556       45540.321400463        217          7.73098379621676       5.72638888888889       36.687777                               23.2304043148943
14301                                              201                                                                                                  27      0           0           45540.321400463        45544.4164236111       2354         26.7500000000001       307.996527777777       98.280277                               -236.466250777777
14300                                              201                                                                                                  22      0           0           45540.5422916667       45540.7889814815       267          12.9791666666666       21.2611111111111       5.920555                                -28.3197227777778
14321                                              201                                                                                                  729     0           0           45544.4164236111       45544.5385300926       36           2.75                   0.866666666666666      2.930833                                -0.685833666666666
14322                                              201                                                                                                  751     0           0           45544.5385300926       45544.6703587963       30           2.70833333333333       0.243055555555555      3.163888                                0.212499111111113
14320                                              201                                                                                                  768     0           0           45544.6703587963       45544.8072569444       105          10.2083333333333       9.38194444444445       3.285277                                -16.3050007777778
14327                                              201                                                                                                  627     0           0           45544.8072569444       45547.2677199074       231          5.48815972190351       5.43124999999998       59.051111                               48.1317012780965
14326                                              201                                                                                                  468     0           0           45545.4647800926       45546.7501273148       920          38.3333333333333       48.0763888888888       30.848055                               -55.5616672222221
14324                                              201                                                                                                  773     0           0           45545.6648263889       45545.7921527778       88           5.95833333333334       2.36805555555555       3.055833                                -5.27055588888889
14325                                              201                                                                                                  774     0           0           45545.7921527778       45546.452962963        280          18.9583333302322       26.6388888888889       15.859444                               -29.7377782191211
14338                                              201                                                                                                  616     0           0           45547.2677199074       45547.399837963        78           4.875                  2.94305555555556       3.171111                                -4.64694455555556
14339                                              201                                                                                                  731     0           0           45547.399837963        45547.512337963        164          9.39583333333333       11.6451388888889       2.700000                                -18.3409722222222
14312                                              201                                                                                                  772     0           0           45547.512337963        45547.6427199074       96           6                      1.63333333333333       3.128888                                -4.50444533333334
14311                                              201                                                                                                  771     0           0           45547.6427199074       45547.7670601852       48           3                      0.758333333333333      2.984444                                -0.773889333333333
14297                                              201                                                                                                  42      0           0           45547.7670601852       45548.4651157407       1105         21.2106481495316       94.4444444444442       16.753055                               -98.9020375939758
14340                                              201                                                                                                  777     0           0           45548.4651157407       45548.7082291667       192          8.00000000000001       10.3                   5.835000                                -12.465
14354                                              201                                                                                                  77      0           0           45548.7082291667       45549.5321990741       354          24.5573842600621       62.705254621932        19.775277                               -67.487361881994
14323                                              201                                                                                                  576     0           0           45551.2530439815       45551.4106597222       217          7.75000000000001       12.2708333333333       3.782500                                -16.2383333333333
14355                                              201                                                                                                  77      0           0           45551.4106597222       45552.3137384259       756          19.652499997594        163.360312593101       21.673888                               -161.338924590695
14348                                              201                                                                                                  776     0           0           45552.3137384259       45561.6842361111       78           8.12500000000001       0.198611111111111      224.891944                              216.568332888889
14344                                              201                                                                                                  403     0           0           45552.468125           45552.6892939815       276          19.8375                41.7833333333333       5.308333                                -56.3125003333333
14353                                              201                                                                                                  567     0           0           45552.6892939815       45552.811412037        34           1.77083333333333       0.306944444444444      2.930555                                0.852777222222222
14345                                              201                                                                                                  403     0           0           45552.811412037        45554.3144212963       455          9.70486111111116       12.5486111111111       36.072500                               13.8190277777777
14319                                              201                                                                                                  770     0           0           45553.4012268518       45553.8265162037       150          11.25                  2.29166666666668       10.206944                               -3.3347226666667
14365                                              201                                                                                                  464     0           0           45554.3144328704       45554.5156597222       120          7.00000000000001       1.05                   4.829166                                -3.22083400000001
14347                                              201                                                                                                  706     0           0           45554.3641550926       45554.4615972222       144          7.5                    3.475                  2.338333                                -8.636667
14346                                              201                                                                                                  706     0           0           45554.5156597222       45554.6346990741       129          11.6458333333334       12.8104166666667       2.857222                                -21.5990280000001
14337                                              201                                                                                                  565     0           0           45554.6347106481       45555.378900463        642          11.1458333333333       20.8798611111111       17.860833                               -14.1648614444444
14332                                              201                                                                                                  32      0           0           45555.378900463        45558.3583912037       1589         75.6666666666665       224.32013888889        71.507500                               -228.479305555557
14352                                              201                                                                                                  484     0           0           45558.3583912037       45558.514212963        21           2.1875                 0.311111111111111      3.740000                                1.24138888888889
14303                                              201                                                                                                  21      0           0           45558.514212963        45558.8080324074       984          22.2026388886979       133.916250018068       7.051388                                -149.067500906766
14302                                              201                                                                                                  21      0           0           45559.3989699074       45559.8342476852       830          21.6145833333332       48.0131944444446       10.446944                               -59.1808337777778
14299                                              201                                                                                                  494     0           0           45559.8342476852       45560.6847916667       468          15.1666666666667       41.6469444389053       20.413055                               -36.400556105572
14357                                              201                                                                                                  500     0           0           45559.9962615741       45560.1749305556       39           4.0625                 1.35416666666667       4.288055                                -1.12861166666667
14358                                              201                                                                                                  501     0           0           45560.1749305556       45560.3678125          52           5.41666666666667       2.38333333333333       4.629166                                -3.170834
14359                                              201                                                                                                  548     0           0           45560.3678125          45560.635787037        315          7.29166666666665       21.1215277777777       6.431111                                -21.9820834444444
14368                                              201                                                                                                  652     0           0           45560.6847916667       45561.1088425926       996          44.9583333333332       146.518055555555       10.177222                               -181.299166888889
14374                                              201                                                                                                  481     0           0           45561.1088425926       45562.8140046296       1022         52.8861342601257       90.7616438526208       40.923611                               -102.724167112747
14351                                              201                                                                                                  441     0           0           45561.6842361111       45562.4277083333       528          20.1666666666666       13.8722222222222       17.843333                               -16.1955558888887
14376                                              201                                                                                                  479     0           0           45562.8140046296       45563.2447337963       270          28.1250000000001       42.1875                10.337777                               -59.9747230000001
14361                                              201                                                                                                  478     0           0           45563.2447337963       45565.4372685185       156          5.41666666666667       19.2111111111111       52.620555                               27.9927772222222
14342                                              201                                                                                                  622     0           0           45565.6671180556       45579.6962962963       1757         41.6677430443625       245.323448993032       336.700277                              49.7090849626051
14379                                              201                                                                                                  723     0           0           45566.2527777778       45567.3973842593       3933         118.318761555909       572.308148251506       27.470555                               -663.156354807415
14366                                              201                                                                                                  754     0           0           45567.3973842593       45567.7300694444       555          30.0625000000001       75.7729166666668       7.984166                                -97.8512506666669
14369                                              201                                                                                                  388/2   0           0           45567.7300810185       45568.3238078704       395          19.7500000000001       17.3909722222222       14.249722                               -22.8912502222223
14370                                              201                                                                                                  546     0           0           45568.3238078704       45568.5227314815       265          18.7708333333333       56.1652777777778       4.774166                                -70.1619451111111
14380                                              201                                                                                                  658     0           0           45568.5227430556       45568.7868287037       685          39.9139351846196       51.184722222222        6.337777                                -84.7608804068416
14367                                              201                                                                                                  612     0           0           45568.7868287037       45569.6990277778       123          5.97916666666667       7.37430555555555       21.893055                               8.53958277777778
14349                                              201                                                                                                  603     0           0           45568.7869212963       45569.5227430556       1074         59.5423611111103       83.2847222222224       17.659722                               -125.167361333333
14375                                              201                                                                                                  481     0           0           45572.479537037        45573.7333101852       732          38.1250000000001       57.1874999999993       30.090833                               -65.2216669999994
14381                                              201                                                                                                  781     0           0           45572.638287037        45572.8175810185       84           4.81250000000001       19.6583333333333       4.303055                                -20.1677783333333
14382                                              201                                                                                                  782     0           0           45572.8175810185       45573.448125           342          13.0413888891242       54.469965283498        15.133333                               -52.3780211726222
14331                                              201                                                                                                  691     0           0           45573.7333101852       45574.476400463        1210         30.1785763944958       64.7013888888893       17.834166                               -77.0457992833852
14377                                              201                                                                                                  479     0           0           45574.476400463        45575.3413773148       922          47.7006944444441       72.0312500000001       20.759166                               -98.9727784444442
14293                                              201                                                                                                  482     0           0           45575.3413773148       45575.5936111111       480          24.0000000000001       57.1333333333331       6.053611                                -75.0797223333331
14386                                              201                                                                                                  783     0           0           45575.5936111111       45575.7231944444       130          9.75                   3.14166666666667       3.110000                                -9.78166666666667
14398                                              201                                                                                                  680     0           0           45575.7231944444       45575.8629398148       68           5.3125                 6.51666666666666       3.353888                                -8.47527866666667
14387                                              201                                                                                                  115     0           0           45579.6962962963       45579.818900463        68           4.95833333333333       3.22291666666667       2.942500                                -5.23875
14400                                              201                                                                                                  453     0           0           45579.81875            45580.5625462963       342          23.6708333333332       51.1416666666667       17.851388                               -56.9611119999999
14401                                              201                                                                                                  453     0           0           45580.5625462963       45580.6917708333       291          20.2083333333333       26.5402777777778       3.101111                                -43.6475001111112
14402                                              201                                                                                                  461     0           0           45580.6918518519       45581.4026157407       405          16.8046875022788       39.9056250049907       17.058055                               -39.6522575072695
14403                                              201                                                                                                  736     0           0           45581.4026157407       45581.5807291667       42           3.5                    0.194444444444444      4.275000                                0.580555555555558
14363                                              201                                                                                                  780     0           0           45581.5807291667       45583.8646643519       4320         107.965000020317       640.329999805736       54.814444                               -693.480555826053
14385                                              201                                                                                                  362     0           0           45582.6564583333       45583.3075578704       185          9.25                   9.04444444444444       15.626666                               -2.66777844444444
14410                                              201                                                                                                  779     0           0           45583.3075578704       45583.4696875          150          9.34027777777778       5.76388888888888       3.891111                                -11.2130556666667
14411                                              201                                                                                                  779     0           0           45583.4696875          45583.601724537        96           6.63333333333334       3.93333333333333       3.168611                                -7.39805566666667
14350                                              201                                                                                                  778     0           0           45586.25               45586.5749189815       630          34.9270833333335       40.3958333333334       7.798055                                -67.5248616666669
14334                                              201                                                                                                  734     0           0           45586.5749189815       45587.3401736111       490          30.5671527808772       72.8081018595472       18.365833                               -85.0094216404244
14413                                              201                                                                                                  734     0           0           45587.3401736111       45588.4688078704       2480         86.9973379863769       670.36423622091        27.087500                               -730.274074207287
14389                                              201                                                                                                  021     0           0           45588.4688078704       45588.7879282407       175          9.47916666666667       12.2986111111111       7.658611                                -14.1191667777777
14432                                              201                                                                                                  548     0           0           45588.7879282407       45589.4305092593       432          11.1774999997113       48.2862500018149       15.422222                               -44.0415280015262
14435                                              201                                                                                                  478     0           0           45589.4305092593       45589.6363425926       238          12.3958333333333       32.8076388888888       4.940000                                -40.2634722222221
14394                                              201                                                                                                  784     0           0           45589.6021875          45590.7884837963       931          29.0937499999999       91.3451388888895       28.471111                               -91.9677778888893
14396                                              201                                                                                                  784     0           0           45590.7884837963       45593.2897106481       516          17.9684259305165       67.2472222222228       60.029166                               -25.1864821527393
14397                                              201                                                                                                  784     0           0           45593.2897106481       45593.4890046296       498          19.0208333333333       44.8430555555556       4.783055                                -59.0808338888889
14399                                              201                                                                                                  652     0           0           45593.4890162037       45593.6321064815       96           9.33333333333334       6.95555555555556       3.434444                                -12.8544448888889
14364                                              201                                                                                                  185     0           0           45593.6321180556       45596.2975578704       1179         32.6711573998217       132.937708322301       63.970555                               -101.638310722123
14445                                              201                                                                                                  734     0           0           45593.7913888889       45595.2791898148       2097         43.3638888888885       336.148344969926       35.706944                               -343.805289858814
14408                                              201                                                                                                  783     0           0           45595.2791898148       45595.4163541667       175          10.2083333333333       6.48958333333333       3.292222                                -13.4056946666667
